Country_of_Operator,Operator_Owner,Users,Purpose,Class_of_Orbit,Type_of_Orbit,Perigee_km,Apogee_km,Eccentricity,Period_minutes,Launch_Mass_kg,Dry_Mass_kg,Power_watts,Date_of_Launch,Anticipated_Lifetime,Contractor,Country_of_Contractor,Launch_Site,Launch_Vehicle,Source_Used_for_Orbital_Data,longitude_radians_of_geo,Inclination_radians
9.0,31.0,10.0,39.0,2.0,6.0,772.0,786.0,0.00098,100.4,74.0,nan,nan,41330.0,nan,151.0,3.0,13.0,79.0,24.0,nan,1.720894642
65.0,177.0,15.0,44.0,2.0,nan,398.0,405.0,0.0005200000000000001,97.6,494.0,nan,nan,39196.0,nan,76.0,47.0,22.0,74.0,36.0,nan,0.8412486990000001
44.0,226.0,5.0,4.0,1.0,nan,35793.0,35795.0,2e-05,1436.1,5150.0,nan,nan,40894.0,15.0,48.0,5.0,23.0,64.0,nan,0.741764932,0.003490659
44.0,221.0,10.0,12.0,2.0,6.0,691.0,705.0,0.00099,98.7,300.0,nan,nan,40772.0,7.0,234.0,52.0,2.0,40.0,36.0,nan,1.713913325
44.0,221.0,10.0,15.0,2.0,6.0,661.0,696.0,0.00248,98.3,100.0,nan,nan,40772.0,nan,234.0,52.0,2.0,40.0,36.0,nan,1.713913325
16.0,75.0,10.0,4.0,1.0,nan,35764.0,35808.0,0.0005200000000000001,1436.08,1825.0,810.0,3700.0,36755.0,15.0,148.0,9.0,3.0,5.0,6.0,-0.12269664599999999,0.000523599
16.0,75.0,10.0,4.0,1.0,nan,35795.0,35813.0,0.00021,1436.23,3200.0,1700.0,3700.0,40394.0,15.0,250.0,9.0,3.0,7.0,24.0,-0.122173048,0.000872665
9.0,298.0,5.0,4.0,1.0,nan,35779.0,35793.0,0.00016999999999999999,1436.08,3600.0,1700.0,8600.0,37619.0,12.0,131.0,47.0,0.0,95.0,6.0,-1.592612942,0.000174533
9.0,298.0,5.0,4.0,1.0,nan,35779.0,35794.0,0.00018,1436.1,4850.0,nan,12000.0,39710.0,15.0,70.0,9.0,0.0,95.0,6.0,-1.430471855,0.000174533
9.0,71.0,5.0,4.0,1.0,nan,35700.0,35700.0,0.0,1436.1,4745.0,nan,nan,40073.0,15.0,223.0,47.0,0.0,24.0,nan,-1.268854366,0.000174533
9.0,298.0,5.0,4.0,1.0,nan,35764.0,35809.0,0.00053,1436.09,4745.0,nan,nan,41047.0,15.0,223.0,47.0,0.0,24.0,31.0,-1.589994949,0.000698132
65.0,209.0,10.0,17.0,2.0,6.0,800.0,816.0,0.0011099999999999999,101.0,2223.0,1500.0,830.0,35928.0,3.0,136.0,47.0,21.0,125.0,36.0,nan,1.7226399719999999
65.0,209.0,10.0,17.0,2.0,6.0,842.0,857.0,0.0010400000000000001,101.9,2223.0,1500.0,830.0,36790.0,3.0,138.0,47.0,21.0,125.0,36.0,nan,1.729621289
65.0,209.0,10.0,24.0,2.0,6.0,843.0,864.0,0.00145,102.0,2223.0,1500.0,830.0,38492.0,3.0,138.0,47.0,21.0,29.0,36.0,nan,1.729621289
65.0,209.0,10.0,24.0,2.0,6.0,845.0,864.0,0.00131,102.0,1420.0,nan,nan,39850.0,3.0,138.0,47.0,21.0,29.0,36.0,nan,1.72613063
65.0,210.0,10.0,24.0,2.0,4.0,827.0,827.0,0.0,101.4,2128.0,nan,nan,40844.0,nan,25.0,47.0,21.0,29.0,36.0,nan,1.7226399719999999
65.0,224.0,14.0,44.0,2.0,6.0,499.0,502.0,0.00022,94.63,1.0,nan,nan,41597.0,nan,186.0,47.0,22.0,73.0,31.0,nan,0.706858347
43.0,258.0,5.0,4.0,1.0,nan,35778.0,35795.0,0.0002,1436.1,5396.0,nan,nan,38386.0,16.0,9.0,9.0,0.0,99.0,6.0,-0.652229541,0.000349066
43.0,258.0,5.0,4.0,1.0,nan,35776.0,35798.0,0.00026000000000000003,1436.15,3582.0,2000.0,nan,36801.0,15.0,134.0,47.0,0.0,97.0,6.0,1.888620784,0.00122173
43.0,258.0,5.0,4.0,1.0,nan,35779.0,35793.0,0.00016999999999999999,1436.08,nan,5624.0,nan,40115.0,15.0,223.0,47.0,3.0,7.0,7.0,0.994837674,0.001047198
43.0,264.0,5.0,4.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.08,3412.0,2000.0,nan,35696.0,14.0,134.0,47.0,3.0,2.0,6.0,-3.0892327760000002,0.0
43.0,258.0,5.0,4.0,1.0,nan,35776.0,35797.0,0.00025,1436.12,4575.0,2600.0,10000.0,37607.0,nan,134.0,47.0,3.0,1.0,6.0,1.6587609209999998,0.000349066
43.0,258.0,5.0,4.0,1.0,nan,35775.0,35798.0,0.00027,1436.12,4500.0,2500.0,3900.0,37362.0,14.0,134.0,47.0,3.0,2.0,6.0,-0.366519143,0.0013962629999999998
43.0,259.0,5.0,4.0,1.0,nan,35773.0,35798.0,0.0003,1436.08,3642.0,1450.0,3900.0,34613.0,15.0,223.0,47.0,3.0,1.0,6.0,-0.820304748,0.000349066
43.0,265.0,5.0,4.0,1.0,nan,35779.0,35794.0,0.00018,1436.11,3720.0,2200.0,4900.0,35845.0,12.0,134.0,47.0,3.0,4.0,6.0,-0.705985682,0.000523599
43.0,258.0,5.0,4.0,1.0,nan,35784.0,35792.0,9e-05,1436.17,2238.0,1014.0,2300.0,39855.0,15.0,200.0,47.0,3.0,8.0,24.0,3.1939525310000003,0.000349066
35.0,277.0,5.0,4.0,1.0,nan,35772.0,35799.0,0.00032,1436.08,1625.0,800.0,2600.0,37442.0,15.0,135.0,47.0,3.0,7.0,6.0,2.357590754,0.001047198
65.0,204.0,10.0,41.0,2.0,nan,613.0,632.0,0.0013599999999999999,97.2,360.0,nan,nan,41073.0,2.0,200.0,47.0,8.0,93.0,36.0,nan,0.104719755
65.0,187.0,2.0,37.0,2.0,6.0,624.0,654.0,0.00214,97.48,5.5,nan,nan,40502.0,0.5,164.0,47.0,7.0,75.0,24.0,nan,1.256113463
76.0,228.0,5.0,4.0,3.0,nan,8063.0,8069.0,0.00021,287.93,700.0,nan,1500.0,41450.0,nan,250.0,9.0,3.0,113.0,31.0,nan,0.000523599
76.0,228.0,5.0,4.0,3.0,nan,8062.0,8069.0,0.00023999999999999998,287.93,700.0,nan,1500.0,41450.0,nan,250.0,9.0,3.0,113.0,31.0,nan,0.000698132
76.0,228.0,5.0,4.0,3.0,nan,8064.0,8068.0,0.00014,287.94,700.0,nan,1500.0,41450.0,nan,250.0,9.0,3.0,113.0,31.0,nan,0.000523599
76.0,228.0,5.0,4.0,3.0,nan,8063.0,8069.0,0.00021,287.93,700.0,nan,1500.0,41450.0,nan,250.0,9.0,3.0,113.0,31.0,nan,0.000523599
27.0,120.0,10.0,31.0,2.0,6.0,722.0,724.0,0.00014,99.2,960.0,nan,1360.0,40079.0,5.0,97.0,19.0,16.0,79.0,36.0,nan,1.715658655
56.0,293.0,10.0,2.0,2.0,6.0,569.0,573.0,0.00029,96.1,250.0,170.0,340.0,36942.0,2.0,238.0,41.0,17.0,121.0,36.0,nan,1.70344135
33.0,171.0,15.0,34.0,2.0,5.0,367.0,764.0,0.02862,95.97,300.0,nan,nan,37404.0,4.0,111.0,21.0,11.0,102.0,22.0,nan,2.5028021469999997
33.0,171.0,15.0,34.0,2.0,nan,340.0,576.0,0.01728,93.75,300.0,nan,nan,39243.0,5.0,109.0,21.0,11.0,102.0,24.0,nan,2.474178748
33.0,171.0,15.0,34.0,2.0,nan,343.0,589.0,0.01799,93.91,300.0,nan,nan,40351.0,5.0,109.0,21.0,11.0,102.0,24.0,nan,2.474527813
55.0,285.0,10.0,44.0,2.0,6.0,594.0,797.0,0.014369999999999999,98.7,3.0,nan,nan,41599.0,nan,108.0,40.0,2.0,39.0,31.0,nan,1.7069320080000001
3.0,233.0,16.0,4.0,1.0,nan,35773.0,35799.0,0.00031,1436.08,4800.0,2000.0,10600.0,37784.0,15.0,223.0,47.0,3.0,9.0,6.0,2.7237608310000003,0.000349066
3.0,231.0,5.0,4.0,1.0,nan,35778.0,35796.0,0.00021,1436.12,2858.0,1582.0,3000.0,34574.0,0.5,87.0,47.0,23.0,69.0,nan,2.862339973,0.000349066
3.0,232.0,5.0,4.0,1.0,nan,35774.0,35797.0,0.00027,1436.08,2300.0,nan,4800.0,39003.0,15.0,200.0,47.0,3.0,8.0,6.0,2.793574001,0.000349066
3.0,232.0,5.0,4.0,1.0,nan,35774.0,35799.0,0.0003,1436.1,2400.0,nan,3800.0,39360.0,15.0,200.0,47.0,3.0,7.0,6.0,2.653773128,0.000523599
3.0,232.0,5.0,4.0,1.0,nan,35775.0,35795.0,0.00023999999999999998,1436.04,2501.0,nan,5000.0,40046.0,15.0,200.0,47.0,3.0,7.0,5.0,2.722364567,0.000698132
65.0,229.0,5.0,4.0,2.0,2.0,770.0,776.0,0.00042,100.3,45.0,22.0,160.0,35787.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,769.0,777.0,0.00056,100.3,45.0,22.0,160.0,35787.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,770.0,776.0,0.00042,100.3,45.0,22.0,160.0,35787.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,795.0,0.00049,100.7,45.0,22.0,160.0,36009.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,789.0,794.0,0.00035,100.7,45.0,22.0,160.0,36009.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,795.0,0.00049,100.7,45.0,22.0,160.0,36009.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,789.0,794.0,0.00035,100.7,45.0,22.0,160.0,36009.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,787.0,796.0,0.00063,100.7,45.0,22.0,160.0,36009.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,795.0,0.00049,100.7,45.0,22.0,160.0,36009.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,791.0,792.0,7e-05,100.7,45.0,22.0,160.0,36009.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,789.0,793.0,0.00028,100.7,45.0,22.0,160.0,36061.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,794.0,0.00042,100.7,45.0,22.0,160.0,36061.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,794.0,0.00042,100.7,45.0,22.0,160.0,36061.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,790.0,792.0,0.00014,100.7,45.0,22.0,160.0,36061.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,796.0,0.00056,100.7,45.0,22.0,160.0,36498.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,795.0,0.00049,100.7,45.0,22.0,160.0,36498.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,786.0,796.0,0.0007,100.7,45.0,22.0,160.0,36498.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,787.0,796.0,0.00063,100.7,45.0,22.0,160.0,36498.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,795.0,0.00049,100.7,45.0,22.0,160.0,36498.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,788.0,795.0,0.00049,100.7,45.0,22.0,160.0,36498.0,5.0,200.0,47.0,22.0,93.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,768.0,838.0,0.00488,100.9,45.0,22.0,160.0,35836.0,5.0,200.0,47.0,21.0,123.0,36.0,nan,1.8849555919999998
65.0,229.0,5.0,4.0,2.0,2.0,772.0,774.0,0.00014,100.3,45.0,22.0,160.0,35787.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,772.0,774.0,0.00014,100.3,45.0,22.0,160.0,35787.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,771.0,774.0,0.00021,100.3,45.0,22.0,160.0,35787.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,768.0,778.0,0.0007,100.3,45.0,22.0,160.0,35787.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,229.0,5.0,4.0,2.0,2.0,769.0,777.0,0.00056,100.3,45.0,22.0,160.0,35787.0,5.0,200.0,47.0,22.0,92.0,36.0,nan,0.785398163
65.0,316.0,15.0,44.0,2.0,6.0,499.0,504.0,0.00036,94.6,4.5,nan,50.0,41597.0,nan,115.0,47.0,22.0,73.0,31.0,nan,0.706858347
65.0,316.0,15.0,44.0,2.0,6.0,499.0,504.0,0.00036,94.6,4.5,nan,50.0,41597.0,nan,115.0,47.0,22.0,73.0,31.0,nan,0.706858347
65.0,307.0,15.0,30.0,2.0,nan,396.0,410.0,0.00103,92.62,434.0,nan,50.0,40724.0,nan,80.0,47.0,22.0,73.0,24.0,nan,0.698131701
65.0,316.0,15.0,44.0,2.0,6.0,499.0,504.0,0.00036,94.6,4.5,nan,nan,41597.0,nan,153.0,47.0,22.0,73.0,31.0,nan,0.706858347
12.0,55.0,10.0,16.0,2.0,6.0,635.0,839.0,0.01435,99.5,60.6,50.0,54.0,36214.0,5.0,60.0,7.0,21.0,38.0,36.0,nan,1.684242728
46.0,237.0,12.0,4.0,1.0,nan,35786.0,35800.0,0.00016999999999999999,1436.1,5120.0,2100.0,nan,40766.0,15.0,51.0,5.0,23.0,64.0,24.0,0.663225116,0.0017453289999999999
29.0,234.0,5.0,4.0,1.0,nan,35784.0,35789.0,5.9999999999999995e-05,1436.13,3014.0,1740.0,3700.0,35200.0,15.0,31.0,47.0,3.0,4.0,6.0,1.9720475219999998,0.000872665
29.0,234.0,5.0,4.0,1.0,nan,35780.0,35792.0,0.00014,1436.09,4100.0,nan,6000.0,40056.0,15.0,250.0,9.0,23.0,64.0,5.0,2.634923572,0.00122173
65.0,336.0,15.0,4.0,1.0,nan,35786.0,35787.0,1e-05,1436.12,nan,nan,nan,40064.0,nan,131.0,47.0,1.0,19.0,5.0,0.6021385920000001,0.000523599
18.0,34.0,10.0,16.0,2.0,6.0,692.0,694.0,0.00014,98.6,120.0,nan,180.0,38339.0,2.0,45.0,9.0,3.0,9.0,36.0,nan,1.7174039840000002
48.0,171.0,15.0,27.0,2.0,2.0,949.0,1016.0,0.00456,104.74,825.0,nan,nan,37404.0,5.0,172.0,33.0,12.0,53.0,22.0,nan,1.44687795
48.0,171.0,15.0,27.0,2.0,2.0,969.0,1016.0,0.0031899999999999997,105.0,820.0,nan,nan,37776.0,0.5,172.0,33.0,12.0,53.0,36.0,nan,1.448623279
48.0,171.0,15.0,27.0,2.0,2.0,967.0,1013.0,0.00313,104.9,795.0,nan,nan,36153.0,0.5,172.0,33.0,12.0,54.0,36.0,nan,1.44687795
48.0,171.0,15.0,27.0,2.0,2.0,960.0,1008.0,0.0032600000000000003,104.8,795.0,nan,nan,36398.0,5.0,172.0,33.0,12.0,54.0,36.0,nan,1.44687795
48.0,171.0,15.0,27.0,2.0,2.0,961.0,1011.0,0.0034,104.8,825.0,nan,nan,37050.0,0.5,172.0,33.0,12.0,54.0,36.0,nan,1.44687795
48.0,171.0,15.0,27.0,2.0,2.0,949.0,1008.0,0.0040100000000000005,104.7,825.0,nan,nan,38190.0,0.5,172.0,33.0,12.0,53.0,36.0,nan,1.448623279
48.0,171.0,15.0,27.0,2.0,2.0,907.0,968.0,0.00417,103.8,825.0,nan,nan,38372.0,0.5,172.0,33.0,12.0,53.0,36.0,nan,1.448623279
48.0,171.0,15.0,27.0,2.0,2.0,954.0,1011.0,0.0038799999999999998,104.8,810.0,nan,nan,39336.0,0.5,172.0,33.0,12.0,53.0,36.0,nan,1.448623279
48.0,171.0,15.0,27.0,2.0,2.0,916.0,945.0,0.00199,103.6,810.0,nan,nan,40015.0,0.5,99.0,33.0,12.0,53.0,36.0,nan,1.448623279
48.0,171.0,15.0,27.0,2.0,2.0,968.0,1022.0,0.00367,105.0,820.0,nan,nan,40295.0,0.5,99.0,33.0,12.0,53.0,36.0,nan,1.448623279
65.0,319.0,10.0,45.0,2.0,2.0,789.0,796.0,0.00049,100.7,10.0,10.0,6.0,37164.0,5.0,261.0,47.0,7.0,10.0,36.0,nan,1.169370599
48.0,171.0,15.0,30.0,2.0,6.0,714.0,733.0,0.00134,99.2,7000.0,nan,nan,41432.0,0.5,255.0,33.0,12.0,107.0,24.0,nan,1.715658655
65.0,204.0,10.0,44.0,2.0,6.0,499.0,507.0,0.00058,94.68,1.0,nan,nan,41597.0,nan,164.0,47.0,22.0,73.0,31.0,nan,0.70703288
18.0,34.0,10.0,38.0,2.0,6.0,725.0,729.0,0.00028,99.3,150.0,nan,nan,40344.0,2.0,70.0,13.0,2.0,39.0,36.0,nan,1.715658655
78.0,339.0,10.0,44.0,2.0,6.0,410.0,414.0,0.00029,92.81,1.0,nan,nan,41597.0,0.25,279.0,53.0,4.0,52.0,31.0,nan,0.901462559
20.0,172.0,10.0,12.0,2.0,6.0,697.0,699.0,0.00014,98.7,1000.0,nan,1500.0,40894.0,5.0,20.0,9.0,3.0,108.0,36.0,nan,1.713913325
18.0,172.0,10.0,12.0,2.0,6.0,678.0,691.0,0.0009199999999999999,98.45,970.0,nan,nan,41245.0,5.0,20.0,9.0,3.0,109.0,24.0,nan,1.7191493130000002
35.0,331.0,0.0,12.0,2.0,6.0,600.0,627.0,0.00193,97.0,5.0,nan,nan,39836.0,nan,270.0,24.0,19.0,48.0,36.0,nan,1.713913325
13.0,80.0,10.0,43.0,2.0,6.0,553.0,676.0,0.00881,96.98,100.0,nan,100.0,37186.0,2.0,277.0,1.0,16.0,85.0,22.0,nan,1.7086773380000002
13.0,80.0,10.0,43.0,2.0,6.0,708.0,728.0,0.00141,99.2,130.0,nan,86.0,40119.0,2.0,277.0,1.0,12.0,23.0,36.0,nan,1.715658655
13.0,80.0,10.0,12.0,2.0,6.0,813.0,820.0,0.00049,101.21,140.0,nan,nan,41401.0,2.5,206.0,1.0,3.0,132.0,31.0,nan,1.72316357
65.0,160.0,15.0,44.0,2.0,6.0,500.0,506.0,0.00044,94.68,nan,nan,nan,41597.0,nan,143.0,47.0,22.0,74.0,32.0,nan,0.70703288
65.0,160.0,15.0,44.0,2.0,6.0,498.0,502.0,0.00029,94.68,nan,nan,nan,41597.0,nan,143.0,47.0,22.0,74.0,32.0,nan,0.70703288
65.0,160.0,15.0,44.0,2.0,6.0,498.0,502.0,0.00029,94.68,nan,nan,nan,41597.0,nan,143.0,47.0,22.0,74.0,32.0,nan,0.70703288
65.0,160.0,15.0,44.0,2.0,6.0,498.0,502.0,0.00029,94.68,nan,nan,nan,41597.0,nan,143.0,47.0,22.0,74.0,32.0,nan,0.70703288
65.0,160.0,15.0,44.0,2.0,6.0,498.0,502.0,0.00029,94.68,nan,nan,nan,41597.0,nan,143.0,47.0,22.0,74.0,32.0,nan,0.70703288
65.0,160.0,15.0,44.0,2.0,6.0,498.0,502.0,0.00029,94.68,nan,nan,nan,41597.0,nan,143.0,47.0,22.0,74.0,32.0,nan,0.70703288
65.0,160.0,15.0,44.0,2.0,6.0,498.0,502.0,0.00029,94.68,nan,nan,nan,41597.0,nan,143.0,47.0,22.0,74.0,32.0,nan,0.70703288
65.0,160.0,15.0,44.0,2.0,6.0,498.0,502.0,0.00029,94.68,nan,nan,nan,41597.0,nan,143.0,47.0,22.0,74.0,32.0,nan,0.70703288
47.0,124.0,0.0,44.0,2.0,6.0,589.0,640.0,0.00365,96.9,1.0,nan,nan,41599.0,nan,100.0,32.0,2.0,39.0,31.0,nan,1.7069320080000001
65.0,263.0,5.0,4.0,1.0,6.0,35774.0,35798.0,0.00028,1436.09,5514.0,nan,nan,40815.0,15.0,223.0,47.0,0.0,98.0,8.0,nan,0.000349066
65.0,62.0,5.0,12.0,2.0,6.0,448.0,450.0,0.00015,93.6,nan,951.0,250.0,37182.0,10.0,25.0,47.0,21.0,29.0,36.0,nan,1.6964600330000001
35.0,145.0,10.0,27.0,1.0,nan,32618.0,38950.0,0.07511,1436.0,4000.0,nan,nan,40432.0,nan,113.0,24.0,19.0,48.0,24.0,nan,0.698131701
9.0,245.0,5.0,12.0,2.0,6.0,791.0,793.0,0.00014,100.7,2924.0,nan,nan,39430.0,7.0,146.0,4.0,0.0,103.0,36.0,nan,1.720894642
48.0,244.0,0.0,0.0,3.0,nan,1885.0,2165.0,0.01668,127.45,nan,nan,nan,34694.0,nan,189.0,33.0,0.0,100.0,21.0,nan,1.127308164
48.0,171.0,15.0,4.0,1.0,nan,35612.0,35949.0,0.004,1435.79,2400.0,nan,nan,39872.0,5.0,16.0,33.0,0.0,97.0,27.0,1.5680038,0.025132741
48.0,171.0,15.0,4.0,1.0,nan,35784.0,35788.0,5e-05,1436.06,2500.0,nan,nan,40206.0,5.0,16.0,33.0,0.0,98.0,28.0,1.2217304759999998,0.000174533
48.0,171.0,15.0,4.0,1.0,nan,35777.0,35797.0,0.00023999999999999998,1436.13,2400.0,nan,nan,41589.0,5.0,195.0,33.0,0.0,98.0,26.0,nan,0.0017453289999999999
65.0,212.0,15.0,44.0,2.0,4.0,1199.0,1202.0,0.0002,109.42,350.0,nan,nan,40580.0,nan,179.0,47.0,21.0,75.0,31.0,nan,1.5707963269999998
23.0,246.0,5.0,12.0,2.0,nan,613.0,646.0,0.00236,97.3,175.0,150.0,nan,39689.0,7.0,236.0,52.0,0.0,39.0,36.0,nan,1.7086773380000002
23.0,246.0,5.0,12.0,2.0,nan,621.0,638.0,0.00121,97.3,175.0,150.0,nan,39689.0,7.0,236.0,52.0,0.0,39.0,36.0,nan,1.7086773380000002
23.0,246.0,5.0,12.0,2.0,nan,621.0,637.0,0.00114,97.3,175.0,150.0,nan,39689.0,7.0,236.0,52.0,0.0,39.0,36.0,nan,1.7086773380000002
23.0,246.0,5.0,12.0,2.0,nan,621.0,638.0,0.00121,97.3,175.0,150.0,nan,39689.0,7.0,236.0,52.0,0.0,39.0,36.0,nan,1.7086773380000002
23.0,246.0,5.0,12.0,2.0,nan,617.0,642.0,0.00179,97.3,175.0,150.0,nan,39689.0,7.0,236.0,52.0,0.0,39.0,36.0,nan,1.7086773380000002
61.0,282.0,10.0,12.0,2.0,6.0,667.0,697.0,0.00213,98.4,113.0,nan,nan,40772.0,3.0,225.0,43.0,2.0,40.0,36.0,nan,1.713913325
42.0,247.0,5.0,4.0,1.0,nan,35786.0,35787.0,1e-05,1436.1,3050.0,1390.0,nan,40394.0,15.0,250.0,9.0,3.0,7.0,24.0,0.04974188400000002,0.000174533
39.0,164.0,10.0,31.0,2.0,2.0,663.0,688.0,0.0017699999999999999,98.3,180.0,nan,nan,40008.0,3.0,23.0,27.0,8.0,43.0,36.0,nan,0.157079633
35.0,129.0,10.0,44.0,2.0,6.0,595.0,638.0,0.0030800000000000003,97.0,70.0,nan,nan,38587.0,nan,105.0,24.0,0.0,39.0,36.0,nan,1.7104226669999998
27.0,120.0,10.0,12.0,2.0,6.0,817.0,823.0,0.00042,101.3,1206.0,nan,nan,40653.0,5.0,97.0,19.0,16.0,82.0,36.0,nan,1.7226399719999999
48.0,304.0,12.0,12.0,2.0,nan,564.0,571.0,0.0005,96.0,6650.0,nan,nan,38883.0,3.0,256.0,33.0,0.0,111.0,36.0,nan,1.219985147
48.0,257.0,12.0,12.0,2.0,nan,459.0,472.0,0.00095,93.9,5900.0,nan,nan,41450.0,3.0,256.0,33.0,0.0,107.0,24.0,nan,1.6964600330000001
27.0,171.0,15.0,42.0,2.0,6.0,538.0,541.0,0.00022,95.4,1858.0,nan,nan,41024.0,nan,97.0,19.0,13.0,91.0,36.0,nan,1.70344135
27.0,171.0,15.0,42.0,2.0,nan,415.0,427.0,0.00088,41.2,93.0,nan,nan,39923.0,nan,110.0,21.0,13.0,81.0,36.0,nan,0.719424718
48.0,251.0,15.0,4.0,2.0,2.0,1436.0,1448.0,0.0007700000000000001,114.7,225.0,nan,nan,38707.0,nan,172.0,33.0,12.0,53.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1480.0,1511.0,0.00197,115.9,280.0,nan,300.0,39591.0,5.0,197.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1477.0,1509.0,0.00203,115.8,280.0,nan,300.0,39591.0,5.0,197.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1478.0,1510.0,0.00203,115.8,280.0,nan,300.0,39591.0,5.0,197.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1498.0,1509.0,0.0007,116.0,280.0,nan,300.0,40000.0,5.0,197.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1482.0,1507.0,0.00159,115.9,280.0,nan,300.0,40000.0,5.0,197.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1495.0,1506.0,0.0007,116.0,280.0,nan,300.0,40000.0,5.0,197.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1493.0,1496.0,0.00018999999999999998,115.9,225.0,nan,nan,40429.0,3.0,192.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1484.0,1505.0,0.00134,115.9,225.0,nan,nan,40429.0,3.0,193.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1481.0,1512.0,0.00197,115.9,280.0,nan,300.0,41118.0,5.0,197.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1473.0,1516.0,0.0027300000000000002,115.86,250.0,nan,300.0,41289.0,5.0,193.0,33.0,12.0,100.0,24.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1473.0,1516.0,0.0027300000000000002,115.86,250.0,nan,300.0,41289.0,5.0,193.0,33.0,12.0,100.0,24.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1475.0,1514.0,0.00248,115.86,250.0,nan,300.0,41289.0,5.0,193.0,33.0,12.0,100.0,24.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1478.0,1509.0,0.00197,115.9,280.0,nan,300.0,41633.0,5.0,193.0,33.0,12.0,100.0,24.0,nan,1.439896633
48.0,251.0,15.0,4.0,2.0,2.0,1477.0,1507.0,0.0019100000000000002,115.8,280.0,nan,300.0,41633.0,5.0,193.0,33.0,12.0,100.0,24.0,nan,1.439896633
